date,mvrv,mvrv_minus_1,btc_price_usd,realized_price_usd
2024-03-18,2.51,1.51,67656.27,26904.77
2024-03-19,2.31,1.31,62033.97,26867.28
2024-03-20,2.52,1.52,67894.24,26952.86
2024-03-21,2.43,1.43,65516.46,26992.08
2024-03-22,2.36,1.36,63761.47,27051.42
2024-03-23,2.34,1.34,64084.86,27328.73
2024-03-24,2.46,1.46,67239.76,27364.16
2024-03-25,2.53,1.53,69932.09,27660.01
2024-03-26,2.53,1.53,70011.61,27695.87
2024-03-27,2.51,1.51,69504.45,27738.37
2024-03-28,2.54,1.54,70768.73,27858.16
2024-03-29,2.5,1.5,69770.45,27888.76
2024-03-30,2.49,1.49,69452.37,27907.68
2024-03-31,2.55,1.55,71247.44,27935.73
2024-04-01,2.48,1.48,69743.83,28096.1
2024-04-02,2.32,1.32,65462.19,28172.06
2024-04-03,2.34,1.34,65985.65,28212.7
2024-04-04,2.42,1.42,68366.9,28250.12
2024-04-05,2.4,1.4,67772.54,28267.32
2024-04-06,2.43,1.43,68841.91,28303.38
2024-04-07,2.45,1.45,69373.8,28322.39
2024-04-08,2.52,1.52,71669.77,28386.93
2024-04-09,2.43,1.43,69165.02,28410.56
2024-04-10,2.48,1.48,70571.29,28447.31
2024-04-11,2.46,1.46,70012.65,28471.1
2024-04-12,2.36,1.36,67097.76,28481.64
2024-04-13,2.24,1.24,63813.47,28470.44
2024-04-14,2.31,1.31,65675.77,28491.7
2024-04-15,2.23,1.23,63427.35,28493.33
2024-04-16,2.24,1.24,63807.09,28529.05
2024-04-17,2.15,1.15,61287.49,28518.72
2024-04-18,2.22,1.22,63482.46,28560.81
2024-04-19,2.23,1.23,63813.37,28598.39
2024-04-20,2.27,1.27,64965.74,28607.36
2024-04-21,2.27,1.27,64936.01,28617.1
2024-04-22,2.33,1.33,66803.26,28651.4
2024-04-23,2.31,1.31,66347.53,28668.6
2024-04-24,2.23,1.23,64277.28,28792.75
2024-04-25,2.24,1.24,64542.76,28808.18
2024-04-26,2.21,1.21,63808.12,28811.56
2024-04-27,2.2,1.2,63535.46,28827.46
2024-04-28,2.19,1.19,63216.83,28853.45
2024-04-29,2.21,1.21,63873.05,28877.32
2024-04-30,2.1,1.1,60731.95,28882.06
2024-05-01,2.02,1.02,58397.71,28853.81
2024-05-02,2.05,1.05,59228.5,28852.33
2024-05-03,2.18,1.18,62957.08,28883.42
2024-05-04,2.21,1.21,63965.44,28897.54
2024-05-05,2.22,1.22,64171.25,28904.71
2024-05-06,2.19,1.19,63270.82,28923.86
2024-05-07,2.15,1.15,62332.57,28925.44
2024-05-08,2.11,1.11,61202.97,28941.84
2024-05-09,2.18,1.18,63064.86,28963.39
2024-05-10,2.1,1.1,60797.97,28957.83
2024-05-11,2.1,1.1,60806.43,28967.64
2024-05-12,2.12,1.12,61463.8,28981.08
2024-05-13,2.17,1.17,62919.3,29004.69
2024-05-14,2.12,1.12,61565.11,29017.22
2024-05-15,2.27,1.27,66247.49,29126.01
2024-05-16,2.24,1.24,65237.45,29153.51
2024-05-17,2.29,1.29,66770.77,29192.19
2024-05-18,2.29,1.29,66938.81,29204.16
2024-05-19,2.27,1.27,66300.48,29217.44
2024-05-20,2.44,1.44,71428.2,29292.46
2024-05-21,2.39,1.39,70146.38,29352.24
2024-05-22,2.35,1.35,69185.14,29388.39
2024-05-23,2.31,1.31,67958.47,29419.04
2024-05-24,2.33,1.33,68548.87,29447.54
2024-05-25,2.35,1.35,69290.59,29461.17
2024-05-26,2.33,1.33,68546.47,29479.92
2024-05-27,2.35,1.35,69450.03,29520.05
2024-05-28,2.28,1.28,68361.65,30028.79
2024-05-29,2.25,1.25,67656.96,30043.48
2024-05-30,2.27,1.27,68381.27,30062.37
2024-05-31,2.25,1.25,67553.08,30076.99
2024-06-01,2.25,1.25,67773.24,30087.81
2024-06-02,2.25,1.25,67804.37,30100.34
2024-06-03,2.28,1.28,68819.3,30154.16
2024-06-04,2.34,1.34,70551.83,30204.32
2024-06-05,2.35,1.35,71080.33,30251.34
2024-06-06,2.33,1.33,70761.17,30333.18
2024-06-07,2.28,1.28,69352.34,30363.19
2024-06-08,2.28,1.28,69298.87,30377.67
2024-06-09,2.29,1.29,69650.07,30390.4
2024-06-10,2.29,1.29,69557.7,30410.93
2024-06-11,2.21,1.21,67346.94,30474.65
2024-06-12,2.24,1.24,68268.87,30502.55
2024-06-13,2.19,1.19,66795.21,30508.52
2024-06-14,2.16,1.16,66053.59,30530.73
2024-06-15,2.17,1.17,66235.58,30545.65
2024-06-16,2.18,1.18,66688.39,30553.28
2024-06-17,2.18,1.18,66503.21,30569.44
2024-06-18,2.13,1.13,65149.9,30569.11
2024-06-19,2.12,1.12,64977.56,30583.54
2024-06-20,2.12,1.12,64853.61,30587.59
2024-06-21,2.09,1.09,64106.84,30608.67
2024-06-22,2.09,1.09,64264.68,30697.35
2024-06-23,2.06,1.06,63215.83,30696.94
2024-06-24,1.97,0.97,60304.49,30670.25
2024-06-25,2.01,1.01,61808.03,30676.61
2024-06-26,1.98,0.98,60837.44,30672.7
2024-06-27,2.01,1.01,61668.22,30734.43
2024-06-28,1.97,0.97,60403.46,30733.07
2024-06-29,1.98,0.98,60962.05,30738.23
2024-06-30,2.04,1.04,62766.45,30749.74
2024-07-01,2.04,1.04,62896.1,30772.76
2024-07-02,2.02,1.02,62092.91,30770.43
2024-07-03,1.96,0.96,60216.28,30795.67
2024-07-04,1.86,0.86,57230.09,30792.83
2024-07-05,1.84,0.84,56660.96,30805.53
2024-07-06,1.89,0.89,58264.26,30812.83
2024-07-07,1.81,0.81,55871.88,30809.78
2024-07-08,1.84,0.84,56717.78,30788.03
2024-07-09,1.88,0.88,58018.21,30811.09
2024-07-10,1.87,0.87,57755.22,30823.44
2024-07-11,1.86,0.86,57357.34,30820.94
2024-07-12,1.88,0.88,57894.32,30830.95
2024-07-13,1.92,0.92,59209.27,30843.74
2024-07-14,1.97,0.97,60800.84,30859.56
2024-07-15,2.09,1.09,64783.84,30926.79
2024-07-16,2.1,1.1,65081.01,30977.98
2024-07-17,2.07,1.07,64099.71,30997.84
2024-07-18,2.06,1.06,63984.88,31025.95
2024-07-19,2.14,1.14,66672.83,31109.89
2024-07-20,2.16,1.16,67158.22,31126.95
2024-07-21,2.19,1.19,68138.95,31145.39
2024-07-22,2.17,1.17,67561.38,31175.22
2024-07-23,2.11,1.11,65940.18,31263.06
2024-07-24,2.09,1.09,65397.82,31270.93
2024-07-25,2.1,1.1,65801.18,31297.24
2024-07-26,2.17,1.17,67916.76,31341.02
2024-07-27,2.16,1.16,67890.82,31365.37
2024-07-28,2.18,1.18,68255.92,31377.47
2024-07-29,2.13,1.13,66823.37,31401.91
2024-07-30,2.11,1.11,66209.8,31419.61
2024-07-31,2.06,1.06,64658.05,31415.7
2024-08-01,2.08,1.08,65383.39,31451.27
2024-08-02,1.96,0.96,61460.12,31426.0
2024-08-03,1.93,0.93,60633.2,31427.49
2024-08-04,1.85,0.85,58036.54,31417.85
2024-08-05,1.72,0.72,53773.96,31335.67
2024-08-06,1.78,0.78,55832.96,31316.19
2024-08-07,1.76,0.76,55048.02,31313.71
2024-08-08,1.97,0.97,61735.55,31368.94
2024-08-09,1.93,0.93,60705.41,31391.42
2024-08-10,1.94,0.94,60854.04,31433.28
2024-08-11,1.87,0.87,58683.51,31425.04
2024-08-12,1.88,0.88,59129.24,31431.87
2024-08-13,1.92,0.92,60335.75,31431.19
2024-08-14,1.87,0.87,58687.48,31413.83
2024-08-15,1.83,0.83,57436.41,31406.23
2024-08-16,1.87,0.87,58694.17,31408.23
2024-08-17,1.89,0.89,59375.66,31410.99
2024-08-18,1.86,0.86,58430.85,31411.71
2024-08-19,1.89,0.89,59266.11,31419.17
2024-08-20,1.88,0.88,58956.89,31413.04
2024-08-21,1.93,0.93,60801.27,31430.25
2024-08-22,1.92,0.92,60261.45,31439.93
2024-08-23,2.02,1.02,63645.64,31487.08
2024-08-24,2.03,1.03,64065.54,31510.49
2024-08-25,2.04,1.04,64210.22,31517.69
2024-08-26,1.99,0.99,62861.58,31527.77
2024-08-27,1.89,0.89,59477.61,31478.31
2024-08-28,1.87,0.87,58824.79,31463.52
2024-08-29,1.88,0.88,59266.23,31510.56
2024-08-30,1.87,0.87,58895.26,31511.48
2024-08-31,1.87,0.87,58949.25,31519.85
2024-09-01,1.82,0.82,57310.7,31513.0
2024-09-02,1.88,0.88,59128.13,31518.72
2024-09-03,1.83,0.83,57522.37,31503.92
2024-09-04,1.84,0.84,57993.89,31511.67
2024-09-05,1.78,0.78,56099.93,31497.44
2024-09-06,1.71,0.71,53689.45,31471.32
2024-09-07,1.72,0.72,54109.51,31471.03
2024-09-08,1.74,0.74,54627.59,31468.92
2024-09-09,1.81,0.81,57083.13,31499.87
2024-09-10,1.82,0.82,57371.82,31497.67
2024-09-11,1.81,0.81,56905.02,31493.53
2024-09-12,1.84,0.84,58130.43,31507.04
2024-09-13,1.92,0.92,60559.12,31562.47
2024-09-14,1.9,0.9,59994.3,31567.6
2024-09-15,1.87,0.87,59169.35,31569.36
2024-09-16,1.84,0.84,58233.9,31576.16
2024-09-17,1.91,0.91,60305.26,31600.59
2024-09-18,1.95,0.95,61625.54,31634.06
2024-09-19,1.99,0.99,62946.97,31671.53
2024-09-20,1.99,0.99,63192.86,31718.08
2024-09-21,2.0,1.0,63389.5,31734.66
2024-09-22,2.0,1.0,63564.17,31743.77
2024-09-23,1.99,0.99,63333.04,31781.07
2024-09-24,2.02,1.02,64319.79,31809.22
2024-09-25,1.98,0.98,63154.04,31843.4
2024-09-26,2.04,1.04,65158.19,31886.04
2024-09-27,2.06,1.06,65810.07,31918.73
2024-09-28,2.06,1.06,65908.84,31941.72
2024-09-29,2.05,1.05,65639.44,31950.19
2024-09-30,1.98,0.98,63337.54,31948.51
2024-10-01,1.91,0.91,60869.47,31934.44
2024-10-02,1.9,0.9,60673.71,31930.4
2024-10-03,1.9,0.9,60779.11,31929.55
2024-10-04,1.94,0.94,62096.44,31951.83
2024-10-05,1.94,0.94,62078.74,31957.84
2024-10-06,1.97,0.97,62828.68,31968.14
2024-10-07,1.95,0.95,62273.69,31976.54
2024-10-08,1.93,0.93,62160.89,32245.45
2024-10-09,1.88,0.88,60638.04,32244.68
2024-10-10,1.87,0.87,60322.68,32232.57
2024-10-11,1.93,0.93,62481.83,32326.16
2024-10-12,1.95,0.95,63217.36,32352.54
2024-10-13,1.94,0.94,62885.82,32364.91
2024-10-14,2.04,1.04,66077.81,32411.09
2024-10-15,2.06,1.06,67036.15,32496.52
2024-10-16,2.08,1.08,67629.65,32540.03
2024-10-17,2.07,1.07,67381.53,32571.53
2024-10-18,2.1,1.1,68438.34,32609.9
2024-10-19,2.1,1.1,68378.48,32632.65
2024-10-20,2.11,1.11,69017.62,32710.58
2024-10-21,2.06,1.06,67392.32,32793.64
2024-10-22,2.05,1.05,67405.92,32820.41
2024-10-23,2.03,1.03,66697.62,32835.68
2024-10-24,2.07,1.07,68192.58,32865.11
2024-10-25,2.03,1.03,66691.37,32879.26
2024-10-26,2.04,1.04,67093.55,32890.5
2024-10-27,2.07,1.07,68008.7,32902.78
2024-10-28,2.12,1.12,69947.77,32950.78
2024-10-29,2.2,1.2,72757.38,33054.08
2024-10-30,2.19,1.19,72372.29,33096.87
2024-10-31,2.12,1.12,70325.68,33114.72
2024-11-01,2.1,1.1,69538.68,33147.18
2024-11-02,2.09,1.09,69357.9,33160.43
2024-11-03,2.07,1.07,68793.71,33169.27
2024-11-04,2.04,1.04,67841.18,33197.4
2024-11-05,2.09,1.09,69397.95,33224.62
2024-11-06,2.26,1.26,75578.74,33417.86
2024-11-07,2.27,1.27,75898.6,33497.98
2024-11-08,2.28,1.28,76528.93,33581.9
2024-11-09,2.28,1.28,76710.38,33606.71
2024-11-10,2.39,1.39,80415.17,33699.95
2024-11-11,2.61,1.61,88628.59,33968.31
2024-11-12,2.57,1.57,87996.83,34198.77
2024-11-13,2.63,1.63,90449.74,34445.83
2024-11-14,2.52,1.52,87239.01,34643.44
2024-11-15,2.61,1.61,91037.34,34835.57
2024-11-16,2.6,1.6,90540.41,34888.9
2024-11-17,2.57,1.57,89847.7,34920.68
2024-11-18,2.59,1.59,90542.94,35023.62
2024-11-19,2.62,1.62,92269.16,35267.64
2024-11-20,2.66,1.66,94284.16,35479.47
2024-11-21,2.73,1.73,98439.6,36025.26
2024-11-22,2.73,1.73,98937.61,36284.95
2024-11-23,2.68,1.68,97736.4,36426.07
2024-11-24,2.68,1.68,97945.83,36505.99
2024-11-25,2.54,1.54,93094.41,36594.24
2024-11-26,2.51,1.51,92017.35,36688.25
2024-11-27,2.6,1.6,95916.21,36820.88
2024-11-28,2.59,1.59,95661.88,36910.65
2024-11-29,2.63,1.63,97454.75,37022.55
2024-11-30,2.6,1.6,96449.11,37053.91
2024-12-01,2.62,1.62,97263.01,37093.86
2024-12-02,2.58,1.58,95839.89,37212.27
2024-12-03,2.57,1.57,95924.73,37336.79
2024-12-04,2.63,1.63,98716.44,37503.02
2024-12-05,2.56,1.56,96985.6,37834.6
2024-12-06,2.62,1.62,99830.41,38152.78
2024-12-07,2.61,1.61,99866.7,38198.11
2024-12-08,2.65,1.65,101187.36,38242.26
2024-12-09,2.53,1.53,97428.26,38520.04
2024-12-10,2.5,1.5,96632.55,38665.92
2024-12-11,2.6,1.6,101158.58,38842.56
2024-12-12,2.57,1.57,100031.69,38905.03
2024-12-13,2.6,1.6,101366.97,39008.38
2024-12-14,2.6,1.6,101393.86,39051.84
2024-12-15,2.67,1.67,104454.86,39131.72
2024-12-16,2.7,1.7,106033.19,39331.22
2024-12-17,2.68,1.68,106142.51,39555.61
2024-12-18,2.53,1.53,100250.03,39648.05
2024-12-19,2.45,1.45,97665.59,39884.12
2024-12-20,2.44,1.44,97794.58,40023.45
2024-12-21,2.43,1.43,97262.99,40040.96
2024-12-22,2.38,1.38,95184.58,40061.03
2024-12-23,2.35,1.35,94786.93,40390.69
2024-12-24,2.43,1.43,98673.65,40545.37
2024-12-25,2.45,1.45,99435.58,40570.79
2024-12-26,2.36,1.36,95772.37,40605.03
2024-12-27,2.32,1.32,94266.0,40670.2
2024-12-28,2.34,1.34,95271.29,40694.43
2024-12-29,2.3,1.3,93709.5,40739.45
2024-12-30,2.27,1.27,92757.26,40859.98
2024-12-31,2.29,1.29,93586.33,40948.6
2025-01-01,2.31,1.31,94601.94,41016.95
2025-01-02,2.36,1.36,96979.19,41078.98
2025-01-03,2.39,1.39,98179.87,41121.51
2025-01-04,2.39,1.39,98263.65,41145.7
2025-01-05,2.39,1.39,98382.4,41163.72
2025-01-06,2.48,1.48,102243.2,41250.06
2025-01-07,2.35,1.35,96955.97,41324.28
2025-01-08,2.3,1.3,95087.58,41343.21
2025-01-09,2.24,1.24,92486.34,41339.03
2025-01-10,2.29,1.29,94737.6,41378.47
2025-01-11,2.29,1.29,94593.3,41393.56
2025-01-12,2.28,1.28,94532.12,41407.66
2025-01-13,2.28,1.28,94552.74,41430.53
2025-01-14,2.33,1.33,96549.05,41480.14
2025-01-15,2.42,1.42,100457.39,41574.66
2025-01-16,2.4,1.4,100023.47,41672.95
2025-01-17,2.49,1.49,104127.24,41784.98
2025-01-18,2.5,1.5,104509.11,41848.06
2025-01-19,2.42,1.42,101365.65,41880.14
2025-01-20,2.44,1.44,102220.57,41953.45
2025-01-21,2.52,1.52,106154.15,42076.32
2025-01-22,2.46,1.46,103695.66,42178.98
2025-01-23,2.45,1.45,104000.86,42426.78
2025-01-24,2.47,1.47,104855.53,42475.92
2025-01-25,2.46,1.46,104758.21,42505.71
2025-01-26,2.41,1.41,102663.1,42519.35
2025-01-27,2.4,1.4,102097.07,42578.31
2025-01-28,2.38,1.38,101362.52,42614.68
2025-01-29,2.43,1.43,103750.36,42651.85
2025-01-30,2.45,1.45,104770.26,42707.89
2025-01-31,2.4,1.4,102422.6,42739.43
2025-02-01,2.35,1.35,100663.96,42751.83
2025-02-02,2.29,1.29,97712.42,42756.82
2025-02-03,2.37,1.37,101347.17,42824.14
2025-02-04,2.28,1.28,97855.98,42896.31
2025-02-05,2.25,1.25,96626.78,42976.5
2025-02-06,2.24,1.24,96593.09,43032.82
2025-02-07,2.24,1.24,96529.0,43051.0
2025-02-08,2.24,1.24,96500.67,43066.73
2025-02-09,2.24,1.24,96502.91,43137.61
2025-02-10,2.26,1.26,97425.79,43160.58
2025-02-11,2.22,1.22,95790.38,43195.95
2025-02-12,2.26,1.26,97874.93,43225.69
2025-02-13,2.23,1.23,96622.8,43236.79
2025-02-14,2.25,1.25,97510.26,43262.41
2025-02-15,2.25,1.25,97590.69,43282.74
2025-02-16,2.22,1.22,96166.0,43284.79
2025-02-17,2.21,1.21,95807.59,43291.35
2025-02-18,2.21,1.21,95611.26,43308.64
2025-02-19,2.23,1.23,96646.72,43327.54
2025-02-20,2.27,1.27,98339.54,43357.11
2025-02-21,2.22,1.22,96174.54,43370.39
2025-02-22,2.23,1.23,96593.02,43397.73
2025-02-23,2.22,1.22,96287.77,43407.93
2025-02-24,2.11,1.11,91553.6,43401.73
2025-02-25,2.04,1.04,88742.65,43403.17
2025-02-26,1.94,0.94,84142.55,43353.59
2025-02-27,1.95,0.95,84774.61,43368.36
2025-02-28,1.95,0.95,84388.92,43361.09
2025-03-01,1.98,0.98,86046.18,43361.15
2025-03-02,2.17,1.17,94228.36,43421.28
2025-03-03,1.99,0.99,86199.23,43395.19
2025-03-04,2.01,1.01,87299.69,43400.89
2025-03-05,2.09,1.09,90609.19,43430.91
2025-03-06,2.07,1.07,90005.39,43484.93
2025-03-07,2.0,1.0,86767.56,43478.2
2025-03-08,1.98,0.98,86201.97,43480.66
2025-03-09,1.86,0.86,80715.83,43465.98
2025-03-10,1.81,0.81,78739.86,43452.26
2025-03-11,1.91,0.91,82879.45,43484.33
2025-03-12,1.92,0.92,83729.12,43516.1
2025-03-13,1.86,0.86,81131.73,43506.96
2025-03-14,1.94,0.94,84262.36,43533.85
2025-03-15,1.94,0.94,84367.8,43538.46
2025-03-16,1.9,0.9,82602.28,43538.89
2025-03-17,1.93,0.93,84048.15,43540.73
2025-03-18,1.9,0.9,82747.27,43542.74
2025-03-19,1.99,0.99,86819.74,43580.45
2025-03-20,1.93,0.93,84226.21,43594.87
2025-03-21,1.93,0.93,84086.82,43590.32
2025-03-22,1.92,0.92,83851.69,43604.94
2025-03-23,1.97,0.97,86010.52,43615.67
2025-03-24,2.0,1.0,87475.51,43639.74
2025-03-25,2.0,1.0,87468.5,43652.9
2025-03-26,1.99,0.99,86927.8,43665.72
2025-03-27,2.0,1.0,87223.88,43677.41
2025-03-28,1.93,0.93,84394.67,43721.17
2025-03-29,1.89,0.89,82651.05,43713.36
2025-03-30,1.88,0.88,82381.07,43706.65
2025-03-31,1.89,0.89,82568.79,43700.23
2025-04-01,1.95,0.95,85234.32,43706.77
2025-04-02,1.89,0.89,82715.13,43722.9
2025-04-03,1.9,0.9,83172.45,43788.0
2025-04-04,1.92,0.92,83905.5,43804.47
2025-04-05,1.91,0.91,83568.8,43809.94
2025-04-06,1.79,0.79,78286.2,43795.06
2025-04-07,1.81,0.81,79232.8,43813.22
2025-04-08,1.74,0.74,76370.46,43786.93
2025-04-09,1.88,0.88,82620.92,43835.86
2025-04-10,1.82,0.82,79610.03,43845.7
2025-04-11,1.9,0.9,83485.58,43867.2
2025-04-12,1.94,0.94,85296.72,43884.55
2025-04-13,1.91,0.91,83737.25,43898.93
2025-04-14,1.93,0.93,84589.09,43920.63
2025-04-15,1.91,0.91,83688.21,43879.14
2025-04-16,1.91,0.91,84060.36,43896.67
2025-04-17,1.94,0.94,84943.81,43798.31
2025-04-18,1.93,0.93,84490.73,43805.77
2025-04-19,1.94,0.94,85092.83,43807.7
2025-04-20,1.94,0.94,85197.58,43814.78
2025-04-21,2.0,1.0,87538.4,43846.32
2025-04-22,2.13,1.13,93438.84,43936.02
2025-04-23,2.13,1.13,93698.24,44074.16
2025-04-24,2.13,1.13,93967.12,44140.83
2025-04-25,2.14,1.14,94692.51,44297.25
2025-04-26,2.14,1.14,94651.04,44319.78
2025-04-27,2.12,1.12,93768.72,44333.39
2025-04-28,2.14,1.14,95017.35,44397.38
2025-04-29,2.12,1.12,94249.04,44464.76
2025-04-30,2.12,1.12,94204.06,44504.87
2025-05-01,2.17,1.17,96512.7,44568.02
2025-05-02,2.17,1.17,96918.13,44632.48
2025-05-03,2.15,1.15,95902.68,44654.0
2025-05-04,2.11,1.11,94347.07,44656.43
2025-05-05,2.12,1.12,94756.89,44749.16
2025-05-06,2.16,1.16,96798.31,44832.7
2025-05-07,2.16,1.16,97151.39,44888.25
2025-05-08,2.29,1.29,103043.55,44995.45
2025-05-09,2.28,1.28,102912.25,45090.28
2025-05-10,2.32,1.32,104643.27,45121.25
2025-05-11,2.3,1.3,104027.83,45148.97
2025-05-12,2.27,1.27,102776.64,45210.72
2025-05-13,2.29,1.29,103897.14,45339.25
2025-05-14,2.28,1.28,103354.55,45391.12
2025-05-15,2.28,1.28,103783.77,45504.02
2025-05-16,2.27,1.27,103501.11,45560.48
2025-05-17,2.26,1.26,103169.3,45579.16
2025-05-18,2.33,1.33,106471.53,45615.11
2025-05-19,2.31,1.31,105600.37,45722.42
2025-05-20,2.33,1.33,106824.26,45822.77
2025-05-21,2.39,1.39,109669.93,45957.14
2025-05-22,2.42,1.42,111717.45,46085.21
2025-05-23,2.33,1.33,107311.1,46144.41
2025-05-24,2.33,1.33,107793.68,46169.77
2025-05-25,2.36,1.36,109037.49,46200.98
2025-05-26,2.36,1.36,109490.72,46317.92
2025-05-27,2.35,1.35,108978.8,46446.53
2025-05-28,2.32,1.32,107824.5,46514.36
2025-05-29,2.27,1.27,105630.97,46588.39
2025-05-30,2.23,1.23,104027.97,46626.15
2025-05-31,2.24,1.24,104642.1,46635.79
2025-06-01,2.27,1.27,105669.21,46652.81
2025-06-02,2.26,1.26,105896.26,46794.53
2025-06-03,2.25,1.25,105427.11,46895.12
2025-06-04,2.23,1.23,104742.29,46971.49
2025-06-05,2.16,1.16,101574.04,46968.69
2025-06-06,2.22,1.22,104357.69,47004.09
2025-06-07,2.25,1.25,105602.12,47033.51
2025-06-08,2.25,1.25,105772.17,47058.42
2025-06-09,2.34,1.34,110292.86,47123.03
2025-06-10,2.33,1.33,109767.1,47196.15
2025-06-11,2.3,1.3,108695.95,47243.47
2025-06-12,2.24,1.24,105818.17,47256.35
2025-06-13,2.24,1.24,106103.46,47340.79
2025-06-14,2.23,1.23,105425.63,47350.58
2025-06-15,2.23,1.23,105599.67,47370.26
2025-06-16,2.25,1.25,106802.53,47461.57
2025-06-17,2.2,1.2,104606.73,47471.57
2025-06-18,2.21,1.21,104908.39,47511.34
2025-06-19,2.2,1.2,104706.97,47539.87
2025-06-20,2.17,1.17,103331.67,47560.28
2025-06-21,2.15,1.15,102056.19,47573.28
2025-06-22,2.12,1.12,100972.01,47591.9
2025-06-23,2.21,1.21,105412.91,47655.73
2025-06-24,2.22,1.22,106071.58,47720.59
2025-06-25,2.25,1.25,107349.76,47792.25
2025-06-26,2.23,1.23,106974.81,47894.86
2025-06-27,2.23,1.23,107083.85,48003.41
2025-06-28,2.24,1.24,107334.21,48017.84
2025-06-29,2.26,1.26,108369.52,48046.66
2025-06-30,2.23,1.23,107159.74,48160.28
2025-07-01,2.19,1.19,105720.32,48192.49
2025-07-02,2.26,1.26,108849.66,48250.9
2025-07-03,2.27,1.27,109635.45,48329.87
2025-07-04,2.21,1.21,108021.97,48782.8
2025-07-05,2.22,1.22,108221.85,48795.92
2025-07-06,2.24,1.24,109237.99,48816.03
2025-07-07,2.21,1.21,108056.29,48893.17
2025-07-08,2.22,1.22,108964.67,48982.11
2025-07-09,2.27,1.27,111268.26,49107.82
2025-07-10,2.31,1.31,113369.27,49181.07
2025-07-11,2.38,1.38,117557.1,49359.29
2025-07-12,2.37,1.37,117417.81,49441.35
2025-07-13,2.4,1.4,118623.27,49486.67
2025-07-14,2.41,1.41,119882.38,49674.08
2025-07-15,2.37,1.37,117854.12,49774.63
2025-07-16,2.37,1.37,118702.37,50091.5
2025-07-17,2.37,1.37,119242.56,50299.24
2025-07-18,2.34,1.34,117735.36,50383.96
2025-07-19,2.34,1.34,117841.98,50447.67
2025-07-20,2.33,1.33,117550.47,50473.76
2025-07-21,2.32,1.32,117413.73,50561.19
2025-07-22,2.36,1.36,119877.99,50705.69
2025-07-23,2.33,1.33,118599.34,50810.11
2025-07-24,2.33,1.33,118351.1,50880.33
2025-07-25,2.31,1.31,117642.19,50991.34
2025-07-26,2.31,1.31,117930.85,51019.16
2025-07-27,2.34,1.34,119440.09,51051.45
2025-07-28,2.31,1.31,118011.0,51109.15
2025-07-29,2.3,1.3,117872.71,51201.72
2025-07-30,2.3,1.3,117871.45,51272.93
2025-07-31,2.26,1.26,116095.24,51303.15
2025-08-01,2.21,1.21,113161.49,51312.32
2025-08-02,2.2,1.2,112901.72,51324.43
2025-08-03,2.23,1.23,114350.48,51362.61
2025-08-04,2.24,1.24,115336.02,51402.44
2025-08-05,2.22,1.22,114165.35,51439.0
2025-08-06,2.24,1.24,115139.11,51459.35
2025-08-07,2.28,1.28,117603.69,51543.05
2025-08-08,2.27,1.27,116918.73,51597.21
2025-08-09,2.26,1.26,116645.33,51614.23
2025-08-10,2.3,1.3,119019.76,51644.89
2025-08-11,2.3,1.3,118926.0,51690.71
2025-08-12,2.32,1.32,119995.47,51766.24
2025-08-13,2.37,1.37,123071.07,51858.63
2025-08-14,2.28,1.28,118324.05,51910.02
2025-08-15,2.26,1.26,117256.59,51948.02
2025-08-16,2.25,1.25,117447.73,52116.82
2025-08-17,2.25,1.25,117434.63,52131.46
2025-08-18,2.23,1.23,116144.17,52141.49
2025-08-19,2.17,1.17,113236.81,52190.34
2025-08-20,2.19,1.19,114599.73,52227.64
2025-08-21,2.15,1.15,112511.43,52241.43
2025-08-22,2.23,1.23,116727.96,52336.3
2025-08-23,2.2,1.2,115297.09,52357.01
2025-08-24,2.17,1.17,113471.56,52362.83
2025-08-25,2.1,1.1,110160.99,52369.99
2025-08-26,2.14,1.14,111879.47,52400.98
2025-08-27,2.12,1.12,111366.68,52422.83
2025-08-28,2.14,1.14,112457.95,52481.18
2025-08-29,2.06,1.06,108404.39,52682.25
2025-08-30,2.06,1.06,108465.33,52697.35
2025-08-31,2.06,1.06,108780.25,52706.32
2025-09-01,2.07,1.07,109080.38,52731.16
2025-09-02,2.11,1.11,111215.64,52757.98
2025-09-03,2.12,1.12,111975.93,52781.79
2025-09-04,2.1,1.1,111106.54,52829.41
2025-09-05,2.09,1.09,110642.95,52935.01
2025-09-06,2.08,1.08,110088.93,52950.1
2025-09-07,2.1,1.1,111141.85,52971.0
2025-09-08,2.11,1.11,112026.36,53005.82
2025-09-09,2.1,1.1,111575.03,53029.8
2025-09-10,2.15,1.15,113883.14,53078.76
2025-09-11,2.17,1.17,115405.17,53135.18
2025-09-12,2.18,1.18,116055.9,53182.94
2025-09-13,2.18,1.18,115809.76,53214.31
2025-09-14,2.18,1.18,115847.86,53232.71
2025-09-15,2.16,1.16,115230.07,53282.98
2025-09-16,2.19,1.19,116815.05,53339.16
2025-09-17,2.18,1.18,116700.41,53411.32
2025-09-18,2.19,1.19,117004.26,53458.62
2025-09-19,2.16,1.16,115604.15,53551.67
2025-09-20,2.16,1.16,115789.36,53576.53
2025-09-21,2.15,1.15,115501.41,53617.41
2025-09-22,2.1,1.1,112705.26,53612.44
2025-09-23,2.09,1.09,112061.21,53662.73
2025-09-24,2.11,1.11,113270.27,53720.26
2025-09-25,2.03,1.03,109321.2,53752.84
2025-09-26,2.04,1.04,109635.21,53785.79
